Player,IsTop10In3P,No,Team,Games,Min,Pts,Reb,Ast,Stl,Blk,To,Pf,Dreb,Oreb,Fgm-a,Pct,3gm-a,3Pct,Ftm-a,FtPct,Eff,Deff,Year
Michael Redd,1,15,Milwaukee,88,48.59999847,99.40000153,39.29999924,22.10000038,7.599999905,4.199999809,12.19999981,22.5,28.70000076,10.5,37.1-81.2,0.456999987,7.1-18.5,0.382999986,18.1-23.4,0.773999989,110.9000015,-1.600000024,2002
Jason Terry,1,19,Atlanta,82,48.5,94.09999847,42.59999847,20.5,7.5,5.699999809,15.89999962,21.70000076,31.20000076,11.39999962,34.9-78.5,0.444000006,4.9-13.9,0.351999998,19.4-24.5,0.792999983,105.8000031,-4.199999809,2002
Pat Garrity,1,21,Orlando,89,48.29999924,97.69999695,40.59999847,20.10000038,8.199999809,3.700000048,13.89999962,23.60000038,29.10000038,11.5,35.6-81.7,0.435000002,6.8-19.1,0.354000002,19.8-25.4,0.777999997,104.5,-6.5,2002
Dirk Nowitzki,1,4,Dallas,102,48.29999924,103.1999969,42.09999847,22,7.699999809,5.400000095,11.19999981,21.70000076,31,11.10000038,38.6-85.3,0.451999992,8.0-20.9,0.38499999,18.0-21.7,0.828999996,118.8000031,10.89999962,2002
Latrell Sprewell,1,20,New York,82,48.40000153,95.90000153,39.20000076,22,7.099999905,3.099999905,13.60000038,23,29,10.30000019,36.2-82.0,0.441000015,7.4-19.3,0.382999986,16.1-19.8,0.814999998,104.0999985,-5.800000191,2002
Reggie Miller*,1,6,Indiana,88,48.59999847,96.40000153,44.40000153,23.10000038,8.399999619,5.400000095,14,22.20000076,32.09999847,12.30000019,35.1-80.4,0.437000006,4.7-13.9,0.335999995,21.5-28.0,0.768000007,112,8.600000381,2002
Glen Rice,1,13,Houston,82,48.59999847,93.80000305,43.79999924,18.39999962,7.199999809,6,14.60000038,19.5,31.29999924,12.5,34.6-78.8,0.439999998,5.4-15.5,0.345999986,19.1-24.9,0.768000007,104.5999985,2.299999952,2002
Paul Pierce*,1,22,Boston,92,48.5,92.90000153,40.5,19.39999962,8.800000191,3.799999952,13.5,21.89999962,30.29999924,10.19999981,33.0-79.3,0.416000009,8.8-26.1,0.335999995,18.2-24.3,0.748000026,99.30000305,-6.900000095,2002
Jamal Mashburn,1,9,New Orleans,88,48.5,93.80000305,43.29999924,21.89999962,8,4.800000191,14,21.79999924,30,13.30000019,35.4-81.3,0.435000002,5.0-13.4,0.375,18.0-23.4,0.765999973,106.4000015,5.699999809,2002
Kobe Bryant*,1,8,L.A.Lakers,94,48.59999847,100.4000015,44.20000076,23,7.699999809,5.699999809,14,23,31.10000038,13,37.6-83.6,0.449999988,6.1-17.1,0.354999989,19.0-26.0,0.731000006,114,6,2002
Rick Fox,0,8,L.A.Lakers,94,48.59999847,100.4000015,44.20000076,23,7.699999809,5.699999809,14,23,31.10000038,13,37.6-83.6,0.449999988,6.1-17.1,0.354999989,19.0-26.0,0.731000006,114,6,2002
Jumaine Jones,0,29,Cleveland,82,48.40000153,91.40000153,44.59999847,20.89999962,7.800000191,6.300000191,17.39999962,22.70000076,31,13.60000038,34.8-82.3,0.421999991,3.6-10.9,0.326999992,18.3-24.5,0.746999979,99.90000153,-17.79999924,2002
Morris Peterson,0,27,Toronto,82,48.29999924,90.90000153,41.20000076,19.29999924,7.400000095,4.800000191,13.5,21.5,28.70000076,12.5,34.7-81.3,0.426999986,5.0-14.5,0.342999995,16.5-22.9,0.717999995,97.09999847,-14.39999962,2002
Steve Nash*,0,4,Dallas,102,48.29999924,103.1999969,42.09999847,22,7.699999809,5.400000095,11.19999981,21.70000076,31,11.10000038,38.6-85.3,0.451999992,8.0-20.9,0.38499999,18.0-21.7,0.828999996,118.8000031,10.89999962,2002
Eric Piatkowski,0,25,L.A.Clippers,82,48.20000076,93.80000305,42.29999924,19.60000038,7,5.599999905,15.19999981,21.79999924,30,12.30000019,34.6-79.1,0.437000006,4.8-14.4,0.331,19.9-26.5,0.75,101.9000015,-9.800000191,2002
Glenn Robinson,0,19,Atlanta,82,48.5,94.09999847,42.59999847,20.5,7.5,5.699999809,15.89999962,21.70000076,31.20000076,11.39999962,34.9-78.5,0.444000006,4.9-13.9,0.351999998,19.4-24.5,0.792999983,105.8000031,-4.199999809,2002
Gilbert Arenas,0,18,Golden State,82,48.20000076,102.4000015,46.70000076,20.89999962,7.199999809,6.199999809,15.19999981,21.79999924,31,15.69999981,37.3-84.6,0.441000015,5.2-15.1,0.344000012,22.6-29.0,0.777999997,114.5,-3.700000048,2002
Troy Hudson,0,7,Minnesota,88,48.29999924,98.30000305,43.5,25,6.800000191,5.199999809,13.39999962,21,32,11.5,38.6-82.9,0.465999991,3.7-10.1,0.36500001,17.4-22.5,0.773000002,115.9000015,8.100000381,2002
Kerry Kittles,0,5,Brooklyn,101,48.29999924,95.19999695,43.40000153,22.79999924,8.5,4.5,14.60000038,22.29999924,31,12.39999962,35.2-80.3,0.43900001,4.3-12.7,0.337000012,20.4-27.0,0.758000016,108.1999969,10.5,2002
Corey Maggette,0,25,L.A.Clippers,82,48.20000076,93.80000305,42.29999924,19.60000038,7,5.599999905,15.19999981,21.79999924,30,12.30000019,34.6-79.1,0.437000006,4.8-14.4,0.331,19.9-26.5,0.75,101.9000015,-9.800000191,2002
Quentin Richardson,0,25,L.A.Clippers,82,48.20000076,93.80000305,42.29999924,19.60000038,7,5.599999905,15.19999981,21.79999924,30,12.30000019,34.6-79.1,0.437000006,4.8-14.4,0.331,19.9-26.5,0.75,101.9000015,-9.800000191,2002
Tony Parker,0,3,San Antonio,105,48.29999924,95.59999847,43.20000076,20.10000038,7.699999809,6.5,15.10000038,20.70000076,31.60000038,11.60000038,35.1-76.8,0.456999987,5.5-15.4,0.354000002,20.0-27.7,0.722000003,108.5999985,11.89999962,2002
Darrell Armstrong,0,21,Orlando,89,48.29999924,97.69999695,40.59999847,20.10000038,8.199999809,3.700000048,13.89999962,23.60000038,29.10000038,11.5,35.6-81.7,0.435000002,6.8-19.1,0.354000002,19.8-25.4,0.777999997,104.5,-6.5,2002
Keyon Dooling,0,25,L.A.Clippers,82,48.20000076,93.80000305,42.29999924,19.60000038,7,5.599999905,15.19999981,21.79999924,30,12.30000019,34.6-79.1,0.437000006,4.8-14.4,0.331,19.9-26.5,0.75,101.9000015,-9.800000191,2002
Jay Williams,0,26,Chicago,82,48.59999847,95,43,21.70000076,7.400000095,5.599999905,16.20000076,24.70000076,31,12,36.5-81.9,0.444999993,4.3-12.2,0.349999994,17.7-24.6,0.722000003,104.1999969,-10.89999962,2002
Marko Jarić,0,25,L.A.Clippers,82,48.20000076,93.80000305,42.29999924,19.60000038,7,5.599999905,15.19999981,21.79999924,30,12.30000019,34.6-79.1,0.437000006,4.8-14.4,0.331,19.9-26.5,0.75,101.9000015,-9.800000191,2002
Matt Harpring,0,2,Utah,87,48.20000076,94.59999847,41.40000153,25.39999962,8.600000381,5.699999809,15.89999962,22.5,28.79999924,12.5,35.2-75.6,0.465999991,2.7-7.8,0.344999999,21.5-28.7,0.746999979,112,12.39999962,2002
Eddie Griffin,0,13,Houston,82,48.59999847,93.80000305,43.79999924,18.39999962,7.199999809,6,14.60000038,19.5,31.29999924,12.5,34.6-78.8,0.439999998,5.4-15.5,0.345999986,19.1-24.9,0.768000007,104.5999985,2.299999952,2002
Manu Ginóbili*,0,3,San Antonio,105,48.29999924,95.59999847,43.20000076,20.10000038,7.699999809,6.5,15.10000038,20.70000076,31.60000038,11.60000038,35.1-76.8,0.456999987,5.5-15.4,0.354000002,20.0-27.7,0.722000003,108.5999985,11.89999962,2002
Devean George,0,8,L.A.Lakers,94,48.59999847,100.4000015,44.20000076,23,7.699999809,5.699999809,14,23,31.10000038,13,37.6-83.6,0.449999988,6.1-17.1,0.354999989,19.0-26.0,0.731000006,114,6,2002
Steve Kerr,0,3,San Antonio,105,48.29999924,95.59999847,43.20000076,20.10000038,7.699999809,6.5,15.10000038,20.70000076,31.60000038,11.60000038,35.1-76.8,0.456999987,5.5-15.4,0.354000002,20.0-27.7,0.722000003,108.5999985,11.89999962,2002
Bryon Russell,0,17,Washington,82,48.40000153,91.5,40.40000153,19.70000076,7.599999905,4.800000191,12.60000038,20,29.20000076,11.19999981,34.3-78.0,0.439999998,3.1-9.9,0.312000006,19.7-25.3,0.778999984,102,-2.599999905,2002
Jamaal Tinsley,0,6,Indiana,88,48.59999847,96.40000153,44.40000153,23.10000038,8.399999619,5.400000095,14,22.20000076,32.09999847,12.30000019,35.1-80.4,0.437000006,4.7-13.9,0.335999995,21.5-28.0,0.768000007,112,8.600000381,2002
Scottie Pippen*,0,11,Portland,89,48.40000153,95.59999847,41.40000153,22.70000076,8.600000381,3.799999952,14.39999962,20.10000038,29.10000038,12.30000019,36.4-79.2,0.460000008,4.8-14.3,0.333000004,18.0-24.2,0.745000005,108.9000015,4.300000191,2002
Robert Horry,0,8,L.A.Lakers,94,48.59999847,100.4000015,44.20000076,23,7.699999809,5.699999809,14,23,31.10000038,13,37.6-83.6,0.449999988,6.1-17.1,0.354999989,19.0-26.0,0.731000006,114,6,2002
Lucious Harris,0,5,Brooklyn,101,48.29999924,95.19999695,43.40000153,22.79999924,8.5,4.5,14.60000038,22.29999924,31,12.39999962,35.2-80.3,0.43900001,4.3-12.7,0.337000012,20.4-27.0,0.758000016,108.1999969,10.5,2002
LaPhonso Ellis,0,24,Miami,82,48.40000153,85.59999847,41.59999847,18.29999924,7.199999809,4,13.39999962,22.60000038,30,11.60000038,32.8-79.5,0.412,4.2-13.4,0.316000015,15.8-20.6,0.764999986,91.69999695,-9.399999619,2002
Mehmet Okur,0,10,Detroit,99,48.59999847,91.09999847,40.29999924,19.39999962,7,5.699999809,12.69999981,21.70000076,29.60000038,10.80000019,32.5-76.1,0.426999986,6.5-18.3,0.356999993,19.7-25.7,0.764999986,101.1999969,4.900000095,2002
Andrei Kirilenko,0,2,Utah,87,48.20000076,94.59999847,41.40000153,25.39999962,8.600000381,5.699999809,15.89999962,22.5,28.79999924,12.5,35.2-75.6,0.465999991,2.7-7.8,0.344999999,21.5-28.7,0.746999979,112,12.39999962,2002
Richard Hamilton,0,10,Detroit,99,48.59999847,91.09999847,40.29999924,19.39999962,7,5.699999809,12.69999981,21.70000076,29.60000038,10.80000019,32.5-76.1,0.426999986,6.5-18.3,0.356999993,19.7-25.7,0.764999986,101.1999969,4.900000095,2002
Vincent Yarbrough,0,28,Denver,82,48.09999847,84.19999695,42.40000153,21.20000076,8.699999809,5.199999809,17.39999962,25.10000038,28.79999924,13.60000038,32.8-79.8,0.411000013,2.8-10.0,0.277999997,15.8-22.6,0.699000001,90.40000153,-14.89999962,2002
John Stockton*,0,2,Utah,87,48.20000076,94.59999847,41.40000153,25.39999962,8.600000381,5.699999809,15.89999962,22.5,28.79999924,12.5,35.2-75.6,0.465999991,2.7-7.8,0.344999999,21.5-28.7,0.746999979,112,12.39999962,2002
Predrag Drobnjak,0,14,Oklahoma City,82,48.40000153,92.09999847,40.79999924,21.60000038,8.300000191,3.599999905,12.5,20.89999962,29.10000038,11.69999981,35.2-80.5,0.437000006,5.6-15.7,0.352999985,16.2-21.7,0.744000018,103.1999969,0.800000012,2002
Danny Ferry,0,3,San Antonio,105,48.29999924,95.59999847,43.20000076,20.10000038,7.699999809,6.5,15.10000038,20.70000076,31.60000038,11.60000038,35.1-76.8,0.456999987,5.5-15.4,0.354000002,20.0-27.7,0.722000003,108.5999985,11.89999962,2002
Derrick Coleman,0,12,Philadelphia,94,48.5,96.19999695,42.09999847,21.29999924,9.899999619,3.299999952,14.10000038,22.20000076,29.5,12.60000038,35.9-80.3,0.446999997,3.1-9.7,0.317000002,21.3-27.3,0.777999997,108.3000031,3.200000048,2002
George Lynch,0,9,New Orleans,88,48.5,93.80000305,43.29999924,21.89999962,8,4.800000191,14,21.79999924,30,13.30000019,35.4-81.3,0.435000002,5.0-13.4,0.375,18.0-23.4,0.765999973,106.4000015,5.699999809,2002
Michael Jordan*,0,17,Washington,82,48.40000153,91.5,40.40000153,19.70000076,7.599999905,4.800000191,12.60000038,20,29.20000076,11.19999981,34.3-78.0,0.439999998,3.1-9.9,0.312000006,19.7-25.3,0.778999984,102,-2.599999905,2002
Jeryl Sasser,0,21,Orlando,89,48.29999924,97.69999695,40.59999847,20.10000038,8.199999809,3.700000048,13.89999962,23.60000038,29.10000038,11.5,35.6-81.7,0.435000002,6.8-19.1,0.354000002,19.8-25.4,0.777999997,104.5,-6.5,2002
Brian Scalabrine,0,5,Brooklyn,101,48.29999924,95.19999695,43.40000153,22.79999924,8.5,4.5,14.60000038,22.29999924,31,12.39999962,35.2-80.3,0.43900001,4.3-12.7,0.337000012,20.4-27.0,0.758000016,108.1999969,10.5,2002
Michael Curry,0,10,Detroit,99,48.59999847,91.09999847,40.29999924,19.39999962,7,5.699999809,12.69999981,21.70000076,29.60000038,10.80000019,32.5-76.1,0.426999986,6.5-18.3,0.356999993,19.7-25.7,0.764999986,101.1999969,4.900000095,2002
Greg Buckner,0,12,Philadelphia,94,48.5,96.19999695,42.09999847,21.29999924,9.899999619,3.299999952,14.10000038,22.20000076,29.5,12.60000038,35.9-80.3,0.446999997,3.1-9.7,0.317000002,21.3-27.3,0.777999997,108.3000031,3.200000048,2002
Juaquin Hawkins,0,13,Houston,82,48.59999847,93.80000305,43.79999924,18.39999962,7.199999809,6,14.60000038,19.5,31.29999924,12.5,34.6-78.8,0.439999998,5.4-15.5,0.345999986,19.1-24.9,0.768000007,104.5999985,2.299999952,2002
Kendall Gill,0,7,Minnesota,88,48.29999924,98.30000305,43.5,25,6.800000191,5.199999809,13.39999962,21,32,11.5,38.6-82.9,0.465999991,3.7-10.1,0.36500001,17.4-22.5,0.773000002,115.9000015,8.100000381,2002
Vlade Divac*,0,1,Sacramento,94,48.40000153,102.5,44.5,24.5,8.800000191,5.400000095,14.10000038,20.70000076,33.29999924,11.19999981,39.5-85.3,0.463,6.1-16.1,0.379000008,17.4-23.2,0.750999987,120.0999985,14.5,2002
Junior Harrington,0,28,Denver,82,48.09999847,84.19999695,42.40000153,21.20000076,8.699999809,5.199999809,17.39999962,25.10000038,28.79999924,13.60000038,32.8-79.8,0.411000013,2.8-10.0,0.277999997,15.8-22.6,0.699000001,90.40000153,-14.89999962,2002
Calbert Cheaney,0,2,Utah,87,48.20000076,94.59999847,41.40000153,25.39999962,8.600000381,5.699999809,15.89999962,22.5,28.79999924,12.5,35.2-75.6,0.465999991,2.7-7.8,0.344999999,21.5-28.7,0.746999979,112,12.39999962,2002
Tim Duncan*,0,3,San Antonio,105,48.29999924,95.59999847,43.20000076,20.10000038,7.699999809,6.5,15.10000038,20.70000076,31.60000038,11.60000038,35.1-76.8,0.456999987,5.5-15.4,0.354000002,20.0-27.7,0.722000003,108.5999985,11.89999962,2002
Qyntel Woods,0,11,Portland,89,48.40000153,95.59999847,41.40000153,22.70000076,8.600000381,3.799999952,14.39999962,20.10000038,29.10000038,12.30000019,36.4-79.2,0.460000008,4.8-14.3,0.333000004,18.0-24.2,0.745000005,108.9000015,4.300000191,2002
Jacque Vaughn,0,21,Orlando,89,48.29999924,97.69999695,40.59999847,20.10000038,8.199999809,3.700000048,13.89999962,23.60000038,29.10000038,11.5,35.6-81.7,0.435000002,6.8-19.1,0.354000002,19.8-25.4,0.777999997,104.5,-6.5,2002
Fred Hoiberg,0,26,Chicago,82,48.59999847,95,43,21.70000076,7.400000095,5.599999905,16.20000076,24.70000076,31,12,36.5-81.9,0.444999993,4.3-12.2,0.349999994,17.7-24.6,0.722000003,104.1999969,-10.89999962,2002
Kenyon Martin,0,5,Brooklyn,101,48.29999924,95.19999695,43.40000153,22.79999924,8.5,4.5,14.60000038,22.29999924,31,12.39999962,35.2-80.3,0.43900001,4.3-12.7,0.337000012,20.4-27.0,0.758000016,108.1999969,10.5,2002
Yao Ming*,0,13,Houston,82,48.59999847,93.80000305,43.79999924,18.39999962,7.199999809,6,14.60000038,19.5,31.29999924,12.5,34.6-78.8,0.439999998,5.4-15.5,0.345999986,19.1-24.9,0.768000007,104.5999985,2.299999952,2002
Greg Ostertag,0,2,Utah,87,48.20000076,94.59999847,41.40000153,25.39999962,8.600000381,5.699999809,15.89999962,22.5,28.79999924,12.5,35.2-75.6,0.465999991,2.7-7.8,0.344999999,21.5-28.7,0.746999979,112,12.39999962,2002
Rasho Nesterović,0,7,Minnesota,88,48.29999924,98.30000305,43.5,25,6.800000191,5.199999809,13.39999962,21,32,11.5,38.6-82.9,0.465999991,3.7-10.1,0.36500001,17.4-22.5,0.773000002,115.9000015,8.100000381,2002
David Robinson*,0,3,San Antonio,105,48.29999924,95.59999847,43.20000076,20.10000038,7.699999809,6.5,15.10000038,20.70000076,31.60000038,11.60000038,35.1-76.8,0.456999987,5.5-15.4,0.354000002,20.0-27.7,0.722000003,108.5999985,11.89999962,2002
Eddie Robinson,0,26,Chicago,82,48.59999847,95,43,21.70000076,7.400000095,5.599999905,16.20000076,24.70000076,31,12,36.5-81.9,0.444999993,4.3-12.2,0.349999994,17.7-24.6,0.722000003,104.1999969,-10.89999962,2002
Ervin Johnson,0,15,Milwaukee,88,48.59999847,99.40000153,39.29999924,22.10000038,7.599999905,4.199999809,12.19999981,22.5,28.70000076,10.5,37.1-81.2,0.456999987,7.1-18.5,0.382999986,18.1-23.4,0.773999989,110.9000015,-1.600000024,2002
Shawn Kemp,0,21,Orlando,89,48.29999924,97.69999695,40.59999847,20.10000038,8.199999809,3.700000048,13.89999962,23.60000038,29.10000038,11.5,35.6-81.7,0.435000002,6.8-19.1,0.354000002,19.8-25.4,0.777999997,104.5,-6.5,2002
Mark Madsen,0,8,L.A.Lakers,94,48.59999847,100.4000015,44.20000076,23,7.699999809,5.699999809,14,23,31.10000038,13,37.6-83.6,0.449999988,6.1-17.1,0.354999989,19.0-26.0,0.731000006,114,6,2002
Karl Malone*,0,2,Utah,87,48.20000076,94.59999847,41.40000153,25.39999962,8.600000381,5.699999809,15.89999962,22.5,28.79999924,12.5,35.2-75.6,0.465999991,2.7-7.8,0.344999999,21.5-28.7,0.746999979,112,12.39999962,2002
Anthony Mason,0,15,Milwaukee,88,48.59999847,99.40000153,39.29999924,22.10000038,7.599999905,4.199999809,12.19999981,22.5,28.70000076,10.5,37.1-81.2,0.456999987,7.1-18.5,0.382999986,18.1-23.4,0.773999989,110.9000015,-1.600000024,2002
Tony Massenburg,0,2,Utah,87,48.20000076,94.59999847,41.40000153,25.39999962,8.600000381,5.699999809,15.89999962,22.5,28.79999924,12.5,35.2-75.6,0.465999991,2.7-7.8,0.344999999,21.5-28.7,0.746999979,112,12.39999962,2002
Jelani McCoy,0,27,Toronto,82,48.29999924,90.90000153,41.20000076,19.29999924,7.400000095,4.800000191,13.5,21.5,28.70000076,12.5,34.7-81.3,0.426999986,5.0-14.5,0.342999995,16.5-22.9,0.717999995,97.09999847,-14.39999962,2002
Stanislav Medvedenko,0,8,L.A.Lakers,94,48.59999847,100.4000015,44.20000076,23,7.699999809,5.699999809,14,23,31.10000038,13,37.6-83.6,0.449999988,6.1-17.1,0.354999989,19.0-26.0,0.731000006,114,6,2002
Jake Voskuhl,0,16,Phoenix,88,48.29999924,94.80000305,42.59999847,20.60000038,8.199999809,5,14.30000019,22.5,29.79999924,12.80000019,36.4-82.7,0.439999998,4.8-14.1,0.340000004,17.3-23.4,0.74000001,104.5,-1.700000048,2002
Samaki Walker,0,8,L.A.Lakers,94,48.59999847,100.4000015,44.20000076,23,7.699999809,5.699999809,14,23,31.10000038,13,37.6-83.6,0.449999988,6.1-17.1,0.354999989,19.0-26.0,0.731000006,114,6,2002
Robert Traylor,0,9,New Orleans,88,48.5,93.80000305,43.29999924,21.89999962,8,4.800000191,14,21.79999924,30,13.30000019,35.4-81.3,0.435000002,5.0-13.4,0.375,18.0-23.4,0.765999973,106.4000015,5.699999809,2002
Arvydas Sabonis*,0,11,Portland,89,48.40000153,95.59999847,41.40000153,22.70000076,8.600000381,3.799999952,14.39999962,20.10000038,29.10000038,12.30000019,36.4-79.2,0.460000008,4.8-14.3,0.333000004,18.0-24.2,0.745000005,108.9000015,4.300000191,2002
Vladimir Stepania,0,24,Miami,82,48.40000153,85.59999847,41.59999847,18.29999924,7.199999809,4,13.39999962,22.60000038,30,11.60000038,32.8-79.5,0.412,4.2-13.4,0.316000015,15.8-20.6,0.764999986,91.69999695,-9.399999619,2002
Jeff Foster,0,6,Indiana,88,48.59999847,96.40000153,44.40000153,23.10000038,8.399999619,5.400000095,14,22.20000076,32.09999847,12.30000019,35.1-80.4,0.437000006,4.7-13.9,0.335999995,21.5-28.0,0.768000007,112,8.600000381,2002
Erick Dampier,0,18,Golden State,82,48.20000076,102.4000015,46.70000076,20.89999962,7.199999809,6.199999809,15.19999981,21.79999924,31,15.69999981,37.3-84.6,0.441000015,5.2-15.1,0.344000012,22.6-29.0,0.777999997,114.5,-3.700000048,2002
Eddy Curry,0,26,Chicago,82,48.59999847,95,43,21.70000076,7.400000095,5.599999905,16.20000076,24.70000076,31,12,36.5-81.9,0.444999993,4.3-12.2,0.349999994,17.7-24.6,0.722000003,104.1999969,-10.89999962,2002
Pat Burke,0,21,Orlando,89,48.29999924,97.69999695,40.59999847,20.10000038,8.199999809,3.700000048,13.89999962,23.60000038,29.10000038,11.5,35.6-81.7,0.435000002,6.8-19.1,0.354000002,19.8-25.4,0.777999997,104.5,-6.5,2002
John Amaechi,0,2,Utah,87,48.20000076,94.59999847,41.40000153,25.39999962,8.600000381,5.699999809,15.89999962,22.5,28.79999924,12.5,35.2-75.6,0.465999991,2.7-7.8,0.344999999,21.5-28.7,0.746999979,112,12.39999962,2002
Alan Henderson,0,19,Atlanta,82,48.5,94.09999847,42.59999847,20.5,7.5,5.699999809,15.89999962,21.70000076,31.20000076,11.39999962,34.9-78.5,0.444000006,4.9-13.9,0.351999998,19.4-24.5,0.792999983,105.8000031,-4.199999809,2002
Zydrunas Ilgauskas,0,29,Cleveland,82,48.40000153,91.40000153,44.59999847,20.89999962,7.800000191,6.300000191,17.39999962,22.70000076,31,13.60000038,34.8-82.3,0.421999991,3.6-10.9,0.326999992,18.3-24.5,0.746999979,99.90000153,-17.79999924,2002
Jerome James,0,14,Oklahoma City,82,48.40000153,92.09999847,40.79999924,21.60000038,8.300000191,3.599999905,12.5,20.89999962,29.10000038,11.69999981,35.2-80.5,0.437000006,5.6-15.7,0.352999985,16.2-21.7,0.744000018,103.1999969,0.800000012,2002
Brian Grant,0,24,Miami,82,48.40000153,85.59999847,41.59999847,18.29999924,7.199999809,4,13.39999962,22.60000038,30,11.60000038,32.8-79.5,0.412,4.2-13.4,0.316000015,15.8-20.6,0.764999986,91.69999695,-9.399999619,2002
Darvin Ham,0,19,Atlanta,82,48.5,94.09999847,42.59999847,20.5,7.5,5.699999809,15.89999962,21.70000076,31.20000076,11.39999962,34.9-78.5,0.444000006,4.9-13.9,0.351999998,19.4-24.5,0.792999983,105.8000031,-4.199999809,2002
Stacey Augmon,0,9,New Orleans,88,48.5,93.80000305,43.29999924,21.89999962,8,4.800000191,14,21.79999924,30,13.30000019,35.4-81.3,0.435000002,5.0-13.4,0.375,18.0-23.4,0.765999973,106.4000015,5.699999809,2002
Carlos Boozer,0,29,Cleveland,82,48.40000153,91.40000153,44.59999847,20.89999962,7.800000191,6.300000191,17.39999962,22.70000076,31,13.60000038,34.8-82.3,0.421999991,3.6-10.9,0.326999992,18.3-24.5,0.746999979,99.90000153,-17.79999924,2002
Ryan Bowen,0,28,Denver,82,48.09999847,84.19999695,42.40000153,21.20000076,8.699999809,5.199999809,17.39999962,25.10000038,28.79999924,13.60000038,32.8-79.8,0.411000013,2.8-10.0,0.277999997,15.8-22.6,0.699000001,90.40000153,-14.89999962,2002
Shawn Bradley,0,4,Dallas,102,48.29999924,103.1999969,42.09999847,22,7.699999809,5.400000095,11.19999981,21.70000076,31,11.10000038,38.6-85.3,0.451999992,8.0-20.9,0.38499999,18.0-21.7,0.828999996,118.8000031,10.89999962,2002
Elton Brand,0,25,L.A.Clippers,82,48.20000076,93.80000305,42.29999924,19.60000038,7,5.599999905,15.19999981,21.79999924,30,12.30000019,34.6-79.1,0.437000006,4.8-14.4,0.331,19.9-26.5,0.75,101.9000015,-9.800000191,2002
P.J. Brown,0,9,New Orleans,88,48.5,93.80000305,43.29999924,21.89999962,8,4.800000191,14,21.79999924,30,13.30000019,35.4-81.3,0.435000002,5.0-13.4,0.375,18.0-23.4,0.765999973,106.4000015,5.699999809,2002
Gilbert Arenas,1,28,Washington,82,48.40000153,91.80000305,42.79999924,18.70000076,8.899999619,5,16.70000076,20.89999962,29.20000076,13.60000038,33.6-79.9,0.421000004,5.3-15.5,0.340999991,19.3-27.0,0.713999987,96.5,-17.89999962,2003
